"Area" "Item" "Year" "yield" "rain" "pest" "temp"
"24980" "South Africa" "Potatoes" 2006 331650 495 26857 20.86
"24984" "South Africa" "Rice, paddy" 2006 24755 495 26857 20.86
"24988" "South Africa" "Sorghum" 2006 25841 495 26857 20.86
"24992" "South Africa" "Soybeans" 2006 17625 495 26857 20.86
"24996" "South Africa" "Sweet potatoes" 2006 31329 495 26857 20.86
"25000" "South Africa" "Wheat" 2006 27516 495 26857 20.86
"25004" "South Africa" "Maize" 2007 27921 495 26857 21.07
"25008" "South Africa" "Potatoes" 2007 330590 495 26857 21.07
"25012" "South Africa" "Rice, paddy" 2007 25048 495 26857 21.07
"25016" "South Africa" "Sorghum" 2007 25507 495 26857 21.07
"25020" "South Africa" "Soybeans" 2007 11202 495 26857 21.07
"25024" "South Africa" "Sweet potatoes" 2007 32644 495 26857 21.07
"25028" "South Africa" "Wheat" 2007 30142 495 26857 21.07
"25032" "South Africa" "Maize" 2008 45373 495 26857 20.89
"25036" "South Africa" "Potatoes" 2008 340000 495 26857 20.89
"25040" "South Africa" "Rice, paddy" 2008 25334 495 26857 20.89
"25044" "South Africa" "Sorghum" 2008 29378 495 26857 20.89
"25048" "South Africa" "Soybeans" 2008 17050 495 26857 20.89
"25052" "South Africa" "Sweet potatoes" 2008 31960 495 26857 20.89
"25056" "South Africa" "Wheat" 2008 28476 495 26857 20.89
"25060" "South Africa" "Maize" 2009 49640 495 26857 20.71
"25064" "South Africa" "Potatoes" 2009 339378 495 26857 20.71
"25068" "South Africa" "Rice, paddy" 2009 25612 495 26857 20.71
"25072" "South Africa" "Sorghum" 2009 32339 495 26857 20.71
"25076" "South Africa" "Soybeans" 2009 21703 495 26857 20.71
"25080" "South Africa" "Sweet potatoes" 2009 30010 495 26857 20.71
"25084" "South Africa" "Wheat" 2009 30475 495 26857 20.71
"25088" "South Africa" "Maize" 2010 46736 495 26857 21.54
"25092" "South Africa" "Potatoes" 2010 342609 495 26857 21.54
"25096" "South Africa" "Rice, paddy" 2010 25885 495 26857 21.54
"25100" "South Africa" "Sorghum" 2010 22671 495 26857 21.54
"25104" "South Africa" "Soybeans" 2010 18173 495 26857 21.54
"25108" "South Africa" "Sweet potatoes" 2010 30877 495 26857 21.54
"25112" "South Africa" "Wheat" 2010 25623 495 26857 21.54
"25116" "South Africa" "Maize" 2011 43671 495 26857 20.72
"25120" "South Africa" "Potatoes" 2011 349826 495 26857 20.72
"25124" "South Africa" "Rice, paddy" 2011 26151 495 26857 20.72
"25128" "South Africa" "Sorghum" 2011 22399 495 26857 20.72
"25132" "South Africa" "Soybeans" 2011 16986 495 26857 20.72
"25136" "South Africa" "Sweet potatoes" 2011 30706 495 26857 20.72
"25140" "South Africa" "Wheat" 2011 33157 495 26857 20.72
"25144" "South Africa" "Maize" 2012 44905 495 26857 21.24
"25148" "South Africa" "Potatoes" 2012 351066 495 26857 21.24
"25152" "South Africa" "Rice, paddy" 2012 27273 495 26857 21.24
"25156" "South Africa" "Sorghum" 2012 27806 495 26857 21.24
"25160" "South Africa" "Soybeans" 2012 13771 495 26857 21.24
"25164" "South Africa" "Sweet potatoes" 2012 30138 495 26857 21.24
"25168" "South Africa" "Wheat" 2012 37476 495 26857 21.24
"25172" "South Africa" "Maize" 2013 42466 495 26857 21.31
"25176" "South Africa" "Potatoes" 2013 353546 495 26857 21.31
"25180" "South Africa" "Rice, paddy" 2013 26087 495 26857 21.31
"25184" "South Africa" "Sorghum" 2013 23507 495 26857 21.31
"25188" "South Africa" "Soybeans" 2013 15189 495 26857 21.31
"25192" "South Africa" "Sweet potatoes" 2013 29812 495 26857 21.31
"25196" "South Africa" "Wheat" 2013 36993 495 26857 21.31
"25200" "Spain" "Maize" 1990 64256 636 39562 17.3
"25203" "Spain" "Potatoes" 1990 196487 636 39562 17.3
"25206" "Spain" "Rice, paddy" 1990 63209 636 39562 17.3
"25209" "Spain" "Sorghum" 1990 53234 636 39562 17.3
"25212" "Spain" "Soybeans" 1990 24253 636 39562 17.3
"25215" "Spain" "Sweet potatoes" 1990 170608 636 39562 17.3
"25218" "Spain" "Wheat" 1990 23789 636 39562 17.3
"25221" "Spain" "Maize" 1991 66692 636 39147 16.37
"25224" "Spain" "Potatoes" 1991 194673 636 39147 16.37
"25227" "Spain" "Rice, paddy" 1991 62082 636 39147 16.37
"25230" "Spain" "Sorghum" 1991 55615 636 39147 16.37
"25233" "Spain" "Soybeans" 1991 26222 636 39147 16.37
"25236" "Spain" "Sweet potatoes" 1991 174323 636 39147 16.37
"25239" "Spain" "Wheat" 1991 24592 636 39147 16.37
"25242" "Spain" "Maize" 1992 70170 636 31839 16.35
"25245" "Spain" "Potatoes" 1992 201457 636 31839 16.35
"25248" "Spain" "Rice, paddy" 1992 64481 636 31839 16.35
"25251" "Spain" "Sorghum" 1992 56207 636 31839 16.35
"25254" "Spain" "Soybeans" 1992 20184 636 31839 16.35
"25257" "Spain" "Sweet potatoes" 1992 170506 636 31839 16.35
"25260" "Spain" "Wheat" 1992 19426 636 31839 16.35
"25263" "Spain" "Maize" 1993 61736 636 29408 16.28
"25266" "Spain" "Potatoes" 1993 183745 636 29408 16.28
"25269" "Spain" "Rice, paddy" 1993 66694 636 29408 16.28
"25272" "Spain" "Sorghum" 1993 45660 636 29408 16.28
"25275" "Spain" "Soybeans" 1993 15456 636 29408 16.28
"25278" "Spain" "Sweet potatoes" 1993 185053 636 29408 16.28
"25281" "Spain" "Wheat" 1993 24492 636 29408 16.28
"25284" "Spain" "Maize" 1994 68566 636 31244 17.51
"25287" "Spain" "Potatoes" 1994 192339 636 31244 17.51
"25290" "Spain" "Rice, paddy" 1994 61109 636 31244 17.51
"25293" "Spain" "Sorghum" 1994 37951 636 31244 17.51
"25296" "Spain" "Soybeans" 1994 18048 636 31244 17.51
"25299" "Spain" "Sweet potatoes" 1994 191059 636 31244 17.51
"25302" "Spain" "Wheat" 1994 21843 636 31244 17.51
"25305" "Spain" "Maize" 1995 72459 636 27852 17.33
"25308" "Spain" "Potatoes" 1995 189990 636 27852 17.33
"25311" "Spain" "Rice, paddy" 1995 60459 636 27852 17.33
"25314" "Spain" "Sorghum" 1995 42969 636 27852 17.33
"25317" "Spain" "Soybeans" 1995 17982 636 27852 17.33
"25320" "Spain" "Sweet potatoes" 1995 181389 636 27852 17.33
"25323" "Spain" "Wheat" 1995 14761 636 27852 17.33
"25326" "Spain" "Maize" 1996 85308 636 33236 16.72
"25329" "Spain" "Potatoes" 1996 211919 636 33236 16.72
"25332" "Spain" "Rice, paddy" 1996 69838 636 33236 16.72
"25335" "Spain" "Sorghum" 1996 47204 636 33236 16.72
"25338" "Spain" "Soybeans" 1996 19741 636 33236 16.72
"25341" "Spain" "Sweet potatoes" 1996 158147 636 33236 16.72
"25344" "Spain" "Wheat" 1996 30016 636 33236 16.72
"25347" "Spain" "Maize" 1997 91501 636 34023 17.66
"25350" "Spain" "Potatoes" 1997 216815 636 34023 17.66
"25353" "Spain" "Rice, paddy" 1997 68295 636 34023 17.66
"25356" "Spain" "Sorghum" 1997 47633 636 34023 17.66
"25359" "Spain" "Soybeans" 1997 21982 636 34023 17.66
"25362" "Spain" "Sweet potatoes" 1997 166805 636 34023 17.66
"25365" "Spain" "Wheat" 1997 22498 636 34023 17.66
"25368" "Spain" "Maize" 1998 94731 636 35070 17.15
"25371" "Spain" "Potatoes" 1998 234388 636 35070 17.15
"25374" "Spain" "Rice, paddy" 1998 70657 636 35070 17.15
"25377" "Spain" "Sorghum" 1998 45317 636 35070 17.15
"25380" "Spain" "Soybeans" 1998 20731 636 35070 17.15
"25383" "Spain" "Sweet potatoes" 1998 169231 636 35070 17.15
"25386" "Spain" "Wheat" 1998 28424 636 35070 17.15
"25389" "Spain" "Maize" 1999 94808 636 33614 17.14
"25392" "Spain" "Potatoes" 1999 247421 636 33614 17.14
"25395" "Spain" "Rice, paddy" 1999 75388 636 33614 17.14
"25398" "Spain" "Sorghum" 1999 50000 636 33614 17.14
"25401" "Spain" "Soybeans" 1999 22857 636 33614 17.14
"25404" "Spain" "Sweet potatoes" 1999 160726 636 33614 17.14
"25407" "Spain" "Wheat" 1999 20987 636 33614 17.14
"25410" "Spain" "Maize" 2000 92157 636 34597 17.15
"25413" "Spain" "Potatoes" 2000 259196 636 34597 17.15
"25416" "Spain" "Rice, paddy" 2000 70661 636 34597 17.15
"25419" "Spain" "Sorghum" 2000 47033 636 34597 17.15
"25422" "Spain" "Soybeans" 2000 21870 636 34597 17.15
"25425" "Spain" "Sweet potatoes" 2000 149938 636 34597 17.15
"25428" "Spain" "Wheat" 2000 30997 636 34597 17.15
"25431" "Spain" "Maize" 2001 97208 636 35700 17.27
"25434" "Spain" "Potatoes" 2001 259926 636 35700 17.27
"25437" "Spain" "Rice, paddy" 2001 75795 636 35700 17.27
"25440" "Spain" "Sorghum" 2001 38704 636 35700 17.27
"25443" "Spain" "Soybeans" 2001 26795 636 35700 17.27
"25446" "Spain" "Sweet potatoes" 2001 195766 636 35700 17.27
"25449" "Spain" "Wheat" 2001 23003 636 35700 17.27
"25452" "Spain" "Maize" 2002 95142 636 40727 17.16
"25455" "Spain" "Potatoes" 2002 279460 636 40727 17.16
"25458" "Spain" "Rice, paddy" 2002 72172 636 40727 17.16
"25461" "Spain" "Sorghum" 2002 37970 636 40727 17.16
"25464" "Spain" "Soybeans" 2002 26667 636 40727 17.16
"25467" "Spain" "Sweet potatoes" 2002 171349 636 40727 17.16
"25470" "Spain" "Wheat" 2002 28347 636 40727 17.16
"25473" "Spain" "Maize" 2004 100691 636 47445 17.12
"25476" "Spain" "Potatoes" 2004 271599 636 47445 17.12
"25479" "Spain" "Rice, paddy" 2004 72015 636 47445 17.12
"25482" "Spain" "Sorghum" 2004 34355 636 47445 17.12
"25485" "Spain" "Soybeans" 2004 26622 636 47445 17.12
"25488" "Spain" "Sweet potatoes" 2004 165915 636 47445 17.12
"25491" "Spain" "Wheat" 2004 32628 636 47445 17.12
"25494" "Spain" "Maize" 2005 96099 636 41017 16.69
"25497" "Spain" "Potatoes" 2005 269844 636 41017 16.69
"25500" "Spain" "Rice, paddy" 2005 69166 636 41017 16.69
"25503" "Spain" "Sorghum" 2005 33972 636 41017 16.69
"25506" "Spain" "Soybeans" 2005 24907 636 41017 16.69
"25509" "Spain" "Sweet potatoes" 2005 161439 636 41017 16.69
"25512" "Spain" "Wheat" 2005 17707 636 41017 16.69
"25515" "Spain" "Maize" 2006 97437 636 39767 17.81
"25518" "Spain" "Potatoes" 2006 288421 636 39767 17.81
"25521" "Spain" "Rice, paddy" 2006 67992 636 39767 17.81
"25524" "Spain" "Sorghum" 2006 37858 636 39767 17.81
"25527" "Spain" "Soybeans" 2006 24111 636 39767 17.81
"25530" "Spain" "Sweet potatoes" 2006 168349 636 39767 17.81
"25533" "Spain" "Wheat" 2006 28755 636 39767 17.81
"25536" "Spain" "Maize" 2007 100027 636 39286 17.24
"25539" "Spain" "Potatoes" 2007 289238 636 39286 17.24
"25542" "Spain" "Rice, paddy" 2007 71228 636 39286 17.24
"25545" "Spain" "Sorghum" 2007 36620 636 39286 17.24
"25548" "Spain" "Soybeans" 2007 26744 636 39286 17.24
"25551" "Spain" "Sweet potatoes" 2007 168802 636 39286 17.24
"25554" "Spain" "Wheat" 2007 35692 636 39286 17.24
"25557" "Spain" "Maize" 2008 99061 636 40719 16.92
"25560" "Spain" "Potatoes" 2008 262166 636 40719 16.92
"25563" "Spain" "Rice, paddy" 2008 69220 636 40719 16.92
"25566" "Spain" "Sorghum" 2008 32797 636 40719 16.92
"25569" "Spain" "Soybeans" 2008 29801 636 40719 16.92
"25572" "Spain" "Sweet potatoes" 2008 171052 636 40719 16.92
"25575" "Spain" "Wheat" 2008 32483 636 40719 16.92
"25578" "Spain" "Maize" 2009 100749 636 35199 17.45
"25581" "Spain" "Potatoes" 2009 318545 636 35199 17.45
"25584" "Spain" "Rice, paddy" 2009 76593 636 35199 17.45
"25587" "Spain" "Sorghum" 2009 43472 636 35199 17.45
"25590" "Spain" "Soybeans" 2009 22189 636 35199 17.45
"25593" "Spain" "Sweet potatoes" 2009 172128 636 35199 17.45
"25596" "Spain" "Wheat" 2009 27103 636 35199 17.45
"25599" "Spain" "Maize" 2010 105553 636 39043 16.51
"25602" "Spain" "Potatoes" 2010 293910 636 39043 16.51
"25605" "Spain" "Rice, paddy" 2010 75936 636 39043 16.51
"25608" "Spain" "Sorghum" 2010 51206 636 39043 16.51
"25611" "Spain" "Soybeans" 2010 23655 636 39043 16.51
"25614" "Spain" "Sweet potatoes" 2010 187394 636 39043 16.51
"25617" "Spain" "Wheat" 2010 30498 636 39043 16.51
"25620" "Spain" "Maize" 2011 113738 636 53549 17.9
"25623" "Spain" "Potatoes" 2011 307406 636 53549 17.9
"25626" "Spain" "Rice, paddy" 2011 75800 636 53549 17.9
"25629" "Spain" "Sorghum" 2011 43201 636 53549 17.9
"25632" "Spain" "Soybeans" 2011 24893 636 53549 17.9
"25635" "Spain" "Sweet potatoes" 2011 179410 636 53549 17.9
"25638" "Spain" "Wheat" 2011 34475 636 53549 17.9
"25641" "Spain" "Maize" 2012 109164 636 48668 17.51
"25644" "Spain" "Potatoes" 2012 304387 636 48668 17.51
"25647" "Spain" "Rice, paddy" 2012 79739 636 48668 17.51
"25650" "Spain" "Sorghum" 2012 35584 636 48668 17.51
"25653" "Spain" "Soybeans" 2012 27713 636 48668 17.51
"25656" "Spain" "Sweet potatoes" 2012 164267 636 48668 17.51
"25659" "Spain" "Wheat" 2012 23718 636 48668 17.51
"25662" "Spain" "Maize" 2013 110445 636 54197 17
"25665" "Spain" "Potatoes" 2013 309367 636 54197 17
"25668" "Spain" "Rice, paddy" 2013 77902 636 54197 17
"25671" "Spain" "Sorghum" 2013 50111 636 54197 17
"25674" "Spain" "Soybeans" 2013 28000 636 54197 17
"25677" "Spain" "Sweet potatoes" 2013 161919 636 54197 17
"25680" "Spain" "Wheat" 2013 36447 636 54197 17
"25683" "Sri Lanka" "Cassava" 1990 87717 1712 1571.33 26.53
"25684" "Sri Lanka" "Maize" 1990 11227 1712 1571.33 26.53
"25685" "Sri Lanka" "Plantains and others" 1990 140381 1712 1571.33 26.53
"25686" "Sri Lanka" "Potatoes" 1990 110520 1712 1571.33 26.53
"25687" "Sri Lanka" "Rice, paddy" 1990 30643 1712 1571.33 26.53
"25688" "Sri Lanka" "Sorghum" 1990 7143 1712 1571.33 26.53
"25689" "Sri Lanka" "Soybeans" 1990 8040 1712 1571.33 26.53
"25690" "Sri Lanka" "Sweet potatoes" 1990 64750 1712 1571.33 26.53
"25691" "Sri Lanka" "Cassava" 1991 92373 1712 1409.15 26.53
"25692" "Sri Lanka" "Maize" 1991 11916 1712 1409.15 26.53
"25693" "Sri Lanka" "Plantains and others" 1991 129648 1712 1409.15 26.53
"25694" "Sri Lanka" "Potatoes" 1991 104522 1712 1409.15 26.53
"25695" "Sri Lanka" "Rice, paddy" 1991 30215 1712 1409.15 26.53
"25696" "Sri Lanka" "Sorghum" 1991 6911 1712 1409.15 26.53
"25697" "Sri Lanka" "Soybeans" 1991 9747 1712 1409.15 26.53
"25698" "Sri Lanka" "Sweet potatoes" 1991 65460 1712 1409.15 26.53
"25699" "Sri Lanka" "Cassava" 1992 88453 1712 2144.31 26.26
"25700" "Sri Lanka" "Maize" 1992 10390 1712 2144.31 26.26
"25701" "Sri Lanka" "Plantains and others" 1992 131963 1712 2144.31 26.26
"25702" "Sri Lanka" "Potatoes" 1992 110108 1712 2144.31 26.26
"25703" "Sri Lanka" "Rice, paddy" 1992 30544 1712 2144.31 26.26
"25704" "Sri Lanka" "Sorghum" 1992 7034 1712 2144.31 26.26
"25705" "Sri Lanka" "Soybeans" 1992 9905 1712 2144.31 26.26
"25706" "Sri Lanka" "Sweet potatoes" 1992 60568 1712 2144.31 26.26
"25707" "Sri Lanka" "Cassava" 1993 93405 1712 1753.2 26.37
"25708" "Sri Lanka" "Maize" 1993 9712 1712 1753.2 26.37
"25709" "Sri Lanka" "Plantains and others" 1993 136250 1712 1753.2 26.37
"25710" "Sri Lanka" "Potatoes" 1993 112006 1712 1753.2 26.37
"25711" "Sri Lanka" "Rice, paddy" 1993 31350 1712 1753.2 26.37
"25712" "Sri Lanka" "Sorghum" 1993 6154 1712 1753.2 26.37
"25713" "Sri Lanka" "Soybeans" 1993 9389 1712 1753.2 26.37
"25714" "Sri Lanka" "Sweet potatoes" 1993 68502 1712 1753.2 26.37
"25715" "Sri Lanka" "Cassava" 1994 89267 1712 1860.7 26.34
"25716" "Sri Lanka" "Maize" 1994 10032 1712 1860.7 26.34
"25717" "Sri Lanka" "Plantains and others" 1994 136905 1712 1860.7 26.34
"25718" "Sri Lanka" "Potatoes" 1994 110104 1712 1860.7 26.34
"25719" "Sri Lanka" "Rice, paddy" 1994 29933 1712 1860.7 26.34
"25720" "Sri Lanka" "Sorghum" 1994 7132 1712 1860.7 26.34
"25721" "Sri Lanka" "Soybeans" 1994 10167 1712 1860.7 26.34
"25722" "Sri Lanka" "Sweet potatoes" 1994 68593 1712 1860.7 26.34
"25723" "Sri Lanka" "Cassava" 1995 90241 1712 1735.5 26.59
"25724" "Sri Lanka" "Maize" 1995 9695 1712 1735.5 26.59
"25725" "Sri Lanka" "Plantains and others" 1995 131818 1712 1735.5 26.59
"25726" "Sri Lanka" "Potatoes" 1995 109931 1712 1735.5 26.59
"25727" "Sri Lanka" "Rice, paddy" 1995 31586 1712 1735.5 26.59
"25728" "Sri Lanka" "Sorghum" 1995 9212 1712 1735.5 26.59
"25729" "Sri Lanka" "Soybeans" 1995 10034 1712 1735.5 26.59
"25730" "Sri Lanka" "Sweet potatoes" 1995 67751 1712 1735.5 26.59
"25731" "Sri Lanka" "Cassava" 1996 87529 1712 1654.41 26.38
"25732" "Sri Lanka" "Maize" 1996 10669 1712 1654.41 26.38
"25733" "Sri Lanka" "Plantains and others" 1996 128883 1712 1654.41 26.38
"25734" "Sri Lanka" "Potatoes" 1996 127136 1712 1654.41 26.38
"25735" "Sri Lanka" "Rice, paddy" 1996 31231 1712 1654.41 26.38
"25736" "Sri Lanka" "Sorghum" 1996 9510 1712 1654.41 26.38
"25737" "Sri Lanka" "Soybeans" 1996 8551 1712 1654.41 26.38
"25738" "Sri Lanka" "Sweet potatoes" 1996 65106 1712 1654.41 26.38
"25739" "Sri Lanka" "Cassava" 1997 86564 1712 1622.4 26.66
"25740" "Sri Lanka" "Maize" 1997 9959 1712 1622.4 26.66
"25741" "Sri Lanka" "Plantains and others" 1997 124786 1712 1622.4 26.66
"25742" "Sri Lanka" "Potatoes" 1997 102773 1712 1622.4 26.66
"25743" "Sri Lanka" "Rice, paddy" 1997 32451 1712 1622.4 26.66
"25744" "Sri Lanka" "Sorghum" 1997 9078 1712 1622.4 26.66
"25745" "Sri Lanka" "Soybeans" 1997 8451 1712 1622.4 26.66
"25746" "Sri Lanka" "Sweet potatoes" 1997 60379 1712 1622.4 26.66
"25747" "Sri Lanka" "Cassava" 1998 85535 1712 1532.41 27.13
"25748" "Sri Lanka" "Maize" 1998 11371 1712 1532.41 27.13
"25749" "Sri Lanka" "Plantains and others" 1998 119608 1712 1532.41 27.13
"25750" "Sri Lanka" "Potatoes" 1998 111254 1712 1532.41 27.13
"25751" "Sri Lanka" "Rice, paddy" 1998 35102 1712 1532.41 27.13
"25752" "Sri Lanka" "Sorghum" 1998 7000 1712 1532.41 27.13
"25753" "Sri Lanka" "Soybeans" 1998 9345 1712 1532.41 27.13
"25754" "Sri Lanka" "Sweet potatoes" 1998 60640 1712 1532.41 27.13
"25755" "Sri Lanka" "Cassava" 1999 85460 1712 1766.91 26.32
"25756" "Sri Lanka" "Maize" 1999 10897 1712 1766.91 26.32
"25757" "Sri Lanka" "Plantains and others" 1999 118269 1712 1766.91 26.32
"25758" "Sri Lanka" "Potatoes" 1999 125207 1712 1766.91 26.32
"25759" "Sri Lanka" "Rice, paddy" 1999 32810 1712 1766.91 26.32
"25760" "Sri Lanka" "Sorghum" 1999 7000 1712 1766.91 26.32
"25761" "Sri Lanka" "Soybeans" 1999 9756 1712 1766.91 26.32
"25762" "Sri Lanka" "Sweet potatoes" 1999 61575 1712 1766.91 26.32
"25763" "Sri Lanka" "Cassava" 2000 84330 1712 1695.71 26.43
"25764" "Sri Lanka" "Maize" 2000 10838 1712 1695.71 26.43
"25765" "Sri Lanka" "Plantains and others" 2000 119608 1712 1695.71 26.43
"25766" "Sri Lanka" "Potatoes" 2000 132921 1712 1695.71 26.43
"25767" "Sri Lanka" "Rice, paddy" 2000 34374 1712 1695.71 26.43
"25768" "Sri Lanka" "Sorghum" 2000 7500 1712 1695.71 26.43
"25769" "Sri Lanka" "Soybeans" 2000 9275 1712 1695.71 26.43
"25770" "Sri Lanka" "Sweet potatoes" 2000 62724 1712 1695.71 26.43
"25771" "Sri Lanka" "Cassava" 2001 85560 1712 1705.05 26.63
"25772" "Sri Lanka" "Maize" 2001 11182 1712 1705.05 26.63
"25773" "Sri Lanka" "Plantains and others" 2001 118178 1712 1705.05 26.63
"25774" "Sri Lanka" "Potatoes" 2001 135718 1712 1705.05 26.63
"25775" "Sri Lanka" "Rice, paddy" 2001 35228 1712 1705.05 26.63
"25776" "Sri Lanka" "Sorghum" 2001 7143 1712 1705.05 26.63
"25777" "Sri Lanka" "Soybeans" 2001 9688 1712 1705.05 26.63
"25778" "Sri Lanka" "Sweet potatoes" 2001 61834 1712 1705.05 26.63
"25779" "Sri Lanka" "Cassava" 2002 85284 1712 1714.39 26.74
"25780" "Sri Lanka" "Maize" 2002 11282 1712 1714.39 26.74
"25781" "Sri Lanka" "Plantains and others" 2002 118000 1712 1714.39 26.74
"25782" "Sri Lanka" "Potatoes" 2002 134206 1712 1714.39 26.74
"25783" "Sri Lanka" "Rice, paddy" 2002 34889 1712 1714.39 26.74
"25784" "Sri Lanka" "Sorghum" 2002 6818 1712 1714.39 26.74
"25785" "Sri Lanka" "Soybeans" 2002 9206 1712 1714.39 26.74
"25786" "Sri Lanka" "Sweet potatoes" 2002 61636 1712 1714.39 26.74
"25787" "Sri Lanka" "Cassava" 2004 95411 1712 1733.07 26.64
"25788" "Sri Lanka" "Maize" 2004 15023 1712 1733.07 26.64
"25789" "Sri Lanka" "Plantains and others" 2004 107185 1712 1733.07 26.64
"25790" "Sri Lanka" "Potatoes" 2004 148033 1712 1733.07 26.64
"25791" "Sri Lanka" "Rice, paddy" 2004 36516 1712 1733.07 26.64
"25792" "Sri Lanka" "Sorghum" 2004 7714 1712 1733.07 26.64
"25793" "Sri Lanka" "Soybeans" 2004 14538 1712 1733.07 26.64
"25794" "Sri Lanka" "Sweet potatoes" 2004 61869 1712 1733.07 26.64
"25795" "Sri Lanka" "Cassava" 2005 95186 1712 1742.41 26.73
"25796" "Sri Lanka" "Maize" 2005 14713 1712 1742.41 26.73
"25797" "Sri Lanka" "Plantains and others" 2005 106604 1712 1742.41 26.73
"25798" "Sri Lanka" "Potatoes" 2005 141622 1712 1742.41 26.73
"25799" "Sri Lanka" "Rice, paddy" 2005 35465 1712 1742.41 26.73
"25800" "Sri Lanka" "Sorghum" 2005 9583 1712 1742.41 26.73
"25801" "Sri Lanka" "Soybeans" 2005 16201 1712 1742.41 26.73
"25802" "Sri Lanka" "Sweet potatoes" 2005 62205 1712 1742.41 26.73
"25803" "Sri Lanka" "Cassava" 2006 95959 1712 1751.75 26.56
"25804" "Sri Lanka" "Maize" 2006 14853 1712 1751.75 26.56
"25805" "Sri Lanka" "Plantains and others" 2006 103250 1712 1751.75 26.56
"25806" "Sri Lanka" "Potatoes" 2006 148094 1712 1751.75 26.56
"25807" "Sri Lanka" "Rice, paddy" 2006 36705 1712 1751.75 26.56
"25808" "Sri Lanka" "Sorghum" 2006 8500 1712 1751.75 26.56
"25809" "Sri Lanka" "Soybeans" 2006 16873 1712 1751.75 26.56
"25810" "Sri Lanka" "Sweet potatoes" 2006 62586 1712 1751.75 26.56
"25811" "Sri Lanka" "Cassava" 2007 97487 1712 1439.8 26.57
"25812" "Sri Lanka" "Maize" 2007 16508 1712 1439.8 26.57
"25813" "Sri Lanka" "Plantains and others" 2007 104962 1712 1439.8 26.57
"25814" "Sri Lanka" "Potatoes" 2007 145197 1712 1439.8 26.57
"25815" "Sri Lanka" "Rice, paddy" 2007 38337 1712 1439.8 26.57
"25816" "Sri Lanka" "Sorghum" 2007 10000 1712 1439.8 26.57
"25817" "Sri Lanka" "Soybeans" 2007 16783 1712 1439.8 26.57
"25818" "Sri Lanka" "Sweet potatoes" 2007 75283 1712 1439.8 26.57
"25819" "Sri Lanka" "Cassava" 2008 100556 1712 1152.39 26.42
"25820" "Sri Lanka" "Maize" 2008 26337 1712 1152.39 26.42
"25821" "Sri Lanka" "Plantains and others" 2008 111141 1712 1152.39 26.42
"25822" "Sri Lanka" "Potatoes" 2008 145282 1712 1152.39 26.42
"25823" "Sri Lanka" "Rice, paddy" 2008 36800 1712 1152.39 26.42
"25824" "Sri Lanka" "Sorghum" 2008 12353 1712 1152.39 26.42
"25825" "Sri Lanka" "Soybeans" 2008 24048 1712 1152.39 26.42
"25826" "Sri Lanka" "Sweet potatoes" 2008 81252 1712 1152.39 26.42
"25827" "Sri Lanka" "Cassava" 2009 116401 1712 1170.36 26.67
"25828" "Sri Lanka" "Maize" 2009 25515 1712 1170.36 26.67
"25829" "Sri Lanka" "Plantains and others" 2009 106511 1712 1170.36 26.67
"25830" "Sri Lanka" "Potatoes" 2009 149034 1712 1170.36 26.67
"25831" "Sri Lanka" "Rice, paddy" 2009 38748 1712 1170.36 26.67
